#CHROM	FROM	TO	ENSGID	GENE
chr7	127652180	128092609	ENSG00000197157	SND1
chr7	128027071	128032107	ENSG00000128594	LRRC4
chr7	128739292	128771807	ENSG00000128595	CALU
chr7	128790757	128822132	ENSG00000128596	CCDC136
chr7	128954180	129055173	ENSG00000064419	TNPO3
chr7	129188872	129213545	ENSG00000128602	SMO
chr7	129225023	129430211	ENSG00000158467	AHCYL2
chr7	129611714	129757082	ENSG00000106459	NRF1
chr7	130393771	130442433	ENSG00000106477	CEP41
chr7	130668648	130687432	ENSG00000213265	TSGA13
chr7	132784868	133082088	ENSG00000106554	CHCHD3
chr7	133253073	134066589	ENSG00000131558	EXOC4
chr7	134527592	134541408	ENSG00000198074	AKR1B10
chr7	134549136	134579875	ENSG00000227471	AKR1B15
chr7	135662496	135693418	ENSG00000243317	C7orf73
chr7	136868669	137020255	ENSG00000181072	CHRM2
chr7	137381037	137847092	ENSG00000157680	DGKI
chr7	137513832	137514238	ENSG00000279483	AC090498.1
chr7	138002324	138117986	ENSG00000122787	AKR1D1
chr7	139133744	139191986	ENSG00000105948	TTC26
chr7	139339457	139346319	ENSG00000164898	C7orf55
chr7	139561570	139777778	ENSG00000064393	HIPK2
chr7	140673153	140696261	ENSG00000133597	ADCK2
chr7	140690777	140722790	ENSG00000090266	NDUFB2
chr7	140719327	140924764	ENSG00000157764	BRAF
chr7	141002610	141015228	ENSG00000090263	MRPS33
chr7	141551189	141655244	ENSG00000006530	AGK
chr7	141738321	141787922	ENSG00000106028	SSBP1
chr7	143244093	143270854	ENSG00000197448	GSTK1
chr7	143288215	143307696	ENSG00000106144	CASP2
chr7	143353400	143362770	ENSG00000159784	FAM131B
chr7	148697914	148801036	ENSG00000055130	CUL1
chr7	150450630	150479392	ENSG00000171115	GIMAP8
chr7	150722253	150750033	ENSG00000196329	GIMAP5
chr7	150990995	151014588	ENSG00000164867	NOS3
chr7	151028422	151047782	ENSG00000197150	ABCB8
chr7	151076593	151080866	ENSG00000164896	FASTK
chr7	151207837	151227230	ENSG00000033050	ABCF2
chr7	151556111	151877125	ENSG00000106617	PRKAG2
chr7	158856578	158956747	ENSG00000126870	WDR60
chr8	1755778	1786572	ENSG00000182372	CLN8
chr8	2045040	2165552	ENSG00000036448	MYOM2
chr8	6708357	6759666	ENSG00000155189	AGPAT5
chr8	9136255	9151574	ENSG00000173281	PPP1R3B
chr8	10054268	10428891	ENSG00000175806	MSRA
chr8	10764963	10839884	ENSG00000254093	PINX1
chr8	11795573	11839309	ENSG00000079459	FDFT1
chr8	11842524	11869448	ENSG00000164733	CTSB
chr8	15417215	15766649	ENSG00000104723	TUSC3
chr8	16992169	17002181	ENSG00000078579	FGF20
chr8	17027238	17122644	ENSG00000155970	MICU3
chr8	17246571	17302427	ENSG00000155975	VPS37A
chr8	17643795	17800917	ENSG00000129422	MTUS1
chr8	17922840	18029944	ENSG00000078674	PCM1
chr8	18056425	18084985	ENSG00000104763	ASAH1
chr8	20197367	20226819	ENSG00000147416	ATP6V1B2
chr8	20246165	20303963	ENSG00000061337	LZTS1
chr8	22156913	22164479	ENSG00000168484	SFTPC
chr8	22219704	22232341	ENSG00000168490	PHYHIP
chr8	22275297	22357563	ENSG00000197181	PIWIL2
chr8	22440819	22541142	ENSG00000120910	PPP3CC
chr8	22578279	22598025	ENSG00000120913	PDLIM2
chr8	22604632	22621514	ENSG00000158941	CCAR2
chr8	23385783	23457695	ENSG00000197217	ENTPD4
chr8	23528805	23575463	ENSG00000147454	SLC25A37
chr8	24913012	24919098	ENSG00000104722	NEFM
chr8	24950955	24957110	ENSG00000277586	NEFL
chr8	25419260	25424654	ENSG00000147437	GNRH1
chr8	25841730	26045397	ENSG00000221818	EBF2
chr8	26382898	26505636	ENSG00000104765	BNIP3L
chr8	26514275	26658178	ENSG00000092964	DPYSL2
chr8	27311482	27459391	ENSG00000120899	PTK2B
chr8	27459761	27479883	ENSG00000120903	CHRNA2
chr8	27596917	27615031	ENSG00000120885	CLU
chr8	30063012	30083208	ENSG00000133872	SARAF
chr8	30678061	30727926	ENSG00000104687	GSR
chr8	30774457	30814314	ENSG00000104695	PPP2CB
chr8	31639386	32767959	ENSG00000157168	NRG1
chr8	33484750	33501260	ENSG00000198042	MAK16
chr8	33591332	33600106	ENSG00000133878	DUSP26
chr8	37762593	37779767	ENSG00000147471	PROSC
chr8	37858618	37899467	ENSG00000156675	RAB11FIP1
chr8	37962991	37966965	ENSG00000188778	ADRB3
chr8	38143649	38151265	ENSG00000147465	STAR
chr8	38176533	38213301	ENSG00000156735	BAG4
chr8	38225218	38275558	ENSG00000085788	DDHD2
chr8	38386207	38409527	ENSG00000165046	LETM2
chr8	42271302	42332653	ENSG00000104365	IKBKB
chr8	42391624	42405897	ENSG00000078668	VDAC3
chr8	42697376	42737407	ENSG00000147432	CHRNB3
chr8	42752620	42796392	ENSG00000147434	CHRNA6
chr8	43140455	43202855	ENSG00000165102	HGSNAT
chr8	49909789	50794118	ENSG00000147481	SNTG1
chr8	53225716	53251697	ENSG00000082556	OPRK1
chr8	54046367	54102017	ENSG00000120992	LYPLA1
chr8	54135210	54147901	ENSG00000137547	MRPL15
chr8	54616067	54630834	ENSG00000104237	RP1
chr8	55879813	56014168	ENSG00000254087	LYN
chr8	56067295	56074581	ENSG00000008988	RPS20
chr8	56211686	56218798	ENSG00000170791	CHCHD7
chr8	57994509	58204279	ENSG00000169122	FAM110B
chr8	58490178	58500236	ENSG00000167910	CYP7A1
chr8	61057158	61501645	ENSG00000177182	CLVS1
chr8	63048553	63086053	ENSG00000137561	TTPA
chr8	64587763	64798761	ENSG00000172817	CYP7B1
chr8	65602456	65634217	ENSG00000104442	ARMC1
chr8	65644734	65771261	ENSG00000066855	MTFR1
chr8	66430185	66471601	ENSG00000147576	ADHFE1
chr8	67043079	67083783	ENSG00000121022	COPS5
chr8	70573442	70608387	ENSG00000067167	TRAM1
chr8	70635318	70669174	ENSG00000147592	LACTB2
chr8	73290267	73295789	ENSG00000147604	RPL7
chr8	73972437	73982783	ENSG00000175606	TMEM70
chr8	74321130	74488872	ENSG00000104381	GDAP1
chr8	76980258	77001044	ENSG00000164751	PEX2
chr8	79918717	80030289	ENSG00000147586	MRPS28
chr8	81478419	81483263	ENSG00000170323	FABP4
chr8	85214076	85220421	ENSG00000176731	C8orf59
chr8	85220587	85284073	ENSG00000185015	CA13
chr8	86468257	86514357	ENSG00000176623	RMDN1
chr8	89933336	90003228	ENSG00000104320	NBN
chr8	90001405	90052092	ENSG00000104325	DECR1
chr8	90058608	90095475	ENSG00000104327	CALB1
chr8	91954967	92103286	ENSG00000079102	RUNX1T1
chr8	93754844	93819234	ENSG00000164953	TMEM67
chr8	93857807	93926066	ENSG00000164951	PDP1
chr8	94895767	95116455	ENSG00000156170	NDUFAF6
chr8	96225920	96235634	ENSG00000156467	UQCRB
chr8	96239398	96261610	ENSG00000156469	MTERF3
chr8	96493351	96611780	ENSG00000169439	SDC2
chr8	98024851	98046469	ENSG00000156482	RPL30
chr8	98102344	98117241	ENSG00000132541	HRSP12
chr8	98117297	98159834	ENSG00000104356	POP1
chr8	99873200	99894062	ENSG00000164919	COX6C
chr8	100916525	100953388	ENSG00000164924	YWHAZ
chr8	102204502	102239118	ENSG00000048392	RRM2B
chr8	102253012	102412841	ENSG00000104517	UBR5
chr8	103398635	103415189	ENSG00000164933	SLC25A32
chr8	104330324	104467053	ENSG00000147647	DPYS
chr8	106270178	106752694	ENSG00000164830	OXR1
chr8	108443601	108486918	ENSG00000104412	EMC2
chr8	109573978	109691791	ENSG00000147642	SYBU
chr8	119416306	119424353	ENSG00000136999	NOV
chr8	120380761	120445402	ENSG00000172172	MRPL13
chr8	120535745	120813273	ENSG00000172164	SNTB1
chr8	124306189	124372692	ENSG00000164983	TMEM65
chr8	124488485	124539458	ENSG00000147687	TATDN1
chr8	124539103	124568510	ENSG00000147684	NDUFB9
chr8	124998497	125022283	ENSG00000104549	SQLE
chr8	129748196	129786888	ENSG00000147697	GSDMC
chr8	130052104	130443660	ENSG00000153317	ASAP1
chr8	142872356	142879846	ENSG00000160882	CYP11B1
chr8	142910559	142917843	ENSG00000179142	CYP11B2
chr8	143304384	143359979	ENSG00000184428	TOP1MT
chr8	143816344	143829859	ENSG00000179950	PUF60
chr8	144095027	144097525	ENSG00000179091	CYC1
chr8	144098633	144108124	ENSG00000179526	SHARPIN
chr8	144104499	144107611	ENSG00000179632	MAF1
chr8	144314584	144326910	ENSG00000185000	DGAT1
chr8	144373101	144393242	ENSG00000173137	ADCK5
chr8	144502973	144507174	ENSG00000167701	GPT
chr8	144525733	144529132	ENSG00000213563	C8orf82
chr8	144789765	144792587	ENSG00000161016	RPL8
chr9	2015219	2193624	ENSG00000080503	SMARCA2
chr9	4709559	4742043	ENSG00000147853	AK3
chr9	5357973	5437878	ENSG00000107020	PLGRKT
chr9	6532464	6645650	ENSG00000178445	GLDC
chr9	19049395	19050983	ENSG00000155876	RRAGA
chr9	19375715	19380254	ENSG00000137154	RPS6
chr9	21967753	21995301	ENSG00000147889	CDKN2A
chr9	26947039	27062930	ENSG00000096872	IFT74
chr9	32384603	32454769	ENSG00000122729	ACO1
chr9	32552999	32573184	ENSG00000165264	NDUFB6
chr9	32972606	33025168	ENSG00000137074	APTX
chr9	33025211	33039907	ENSG00000086061	DNAJA1
chr9	33247820	33264761	ENSG00000107262	BAG1
chr9	33461441	33473930	ENSG00000165271	NOL6
chr9	34252381	34329200	ENSG00000186638	KIF24
chr9	34329506	34343713	ENSG00000164978	NUDT2
chr9	34457414	34520989	ENSG00000122735	DNAI1
chr9	34613545	34620523	ENSG00000137100	DCTN3
chr9	34689567	34691277	ENSG00000172724	CCL19
chr9	34709005	34710124	ENSG00000137077	CCL21
chr9	35056064	35073249	ENSG00000165280	VCP
chr9	35073835	35080016	ENSG00000221829	FANCG
chr9	35099776	35103195	ENSG00000165283	STOML2
chr9	35812960	35815354	ENSG00000137133	HINT2
chr9	35814451	35854847	ENSG00000137103	TMEM8B
chr9	36190856	36304781	ENSG00000122705	CLTA
chr9	36214441	36277056	ENSG00000159921	GNE
chr9	37422666	37436990	ENSG00000137106	GRHPR
chr9	37512547	37592469	ENSG00000256966	RP11-613M10.8
chr9	37582646	37592642	ENSG00000175768	TOMM5
chr9	37879400	37904353	ENSG00000122696	SLC25A51
chr9	38392664	38398661	ENSG00000137124	ALDH1B1
chr9	69035259	69100178	ENSG00000165060	FXN
chr9	73151757	73170393	ENSG00000135046	ANXA1
chr9	74722495	74888094	ENSG00000119121	TRPM6
chr9	76385517	76394517	ENSG00000135002	RFK
chr9	78236062	78279690	ENSG00000148019	CEP78
chr9	83242990	83538546	ENSG00000172159	FRMD3
chr9	83968083	83980616	ENSG00000165119	HNRNPK
chr9	85546539	85742029	ENSG00000135049	AGTPBP1
chr9	86264546	86282538	ENSG00000135070	ISCA1
chr9	89318506	89359662	ENSG00000187742	SECISBP2
chr9	91213815	91361913	ENSG00000148090	AUH
chr9	92210207	92293756	ENSG00000196305	IARS
chr9	92613184	92670265	ENSG00000127080	IPPK
chr9	93096218	93113283	ENSG00000165233	CARD19
chr9	95099054	95317709	ENSG00000158169	FANCC
chr9	95442980	95517057	ENSG00000185920	PTCH1
chr9	95875701	96014571	ENSG00000182150	ERCC6L2
chr9	96235306	96302152	ENSG00000130948	HSD17B3
chr9	97411950	97496125	ENSG00000196116	TDRD7
chr9	97633626	97673748	ENSG00000136937	NCBP1
chr9	99906633	99970341	ENSG00000136874	STX17
chr9	101387633	101398614	ENSG00000136897	MRPL50
chr9	101398873	101410660	ENSG00000136870	ZNF189
chr9	101420578	101435823	ENSG00000136872	ALDOB
chr9	101569353	101738580	ENSG00000198785	GRIN3A
chr9	104526253	104527209	ENSG00000148136	OR13C4
chr9	104747688	104760122	ENSG00000136783	NIPSNAP3A
chr9	104764157	104777457	ENSG00000165028	NIPSNAP3B
chr9	104781002	104928237	ENSG00000165029	ABCA1
chr9	105244622	105439171	ENSG00000070214	SLC44A1
chr9	109130293	109167291	ENSG00000260230	FRRS1L
chr9	110243811	110256640	ENSG00000136810	TXN
chr9	110303521	110337884	ENSG00000204193	TXNDC8
chr9	110668771	110801620	ENSG00000030304	MUSK
chr9	111896766	111935369	ENSG00000148154	UGCG
chr9	112379937	112472410	ENSG00000119471	HSDL2
chr9	113373419	113376999	ENSG00000119431	HDHD3
chr9	113386317	113401333	ENSG00000148218	ALAD
chr9	114060127	114078472	ENSG00000106927	AMBP
chr9	114402080	114505450	ENSG00000095397	DFNB31
chr9	120388869	120580170	ENSG00000136861	CDK5RAP2
chr9	120952335	121050276	ENSG00000106804	C5
chr9	121074863	121177610	ENSG00000119397	CNTRL
chr9	121178137	121223014	ENSG00000119396	RAB14
chr9	121338988	121370304	ENSG00000148175	STOM
chr9	122144058	122159819	ENSG00000119421	NDUFA8
chr9	122264603	122331343	ENSG00000148187	MRRF
chr9	122370530	122395703	ENSG00000095303	PTGS1
chr9	123379654	123930152	ENSG00000119522	DENND1A
chr9	124353466	124415444	ENSG00000136930	PSMB7
chr9	124857880	124861981	ENSG00000136942	RPL35
chr9	124878357	124948492	ENSG00000136935	GOLGA1
chr9	125200542	125234158	ENSG00000136933	RABEPK
chr9	125234853	125241330	ENSG00000044574	HSPA5
chr9	127447674	127451405	ENSG00000197958	RPL12
chr9	127611760	127692936	ENSG00000136854	STXBP1
chr9	127692978	127724873	ENSG00000187024	PTRH1
chr9	127785679	127790787	ENSG00000136807	CDK9
chr9	127794597	127814327	ENSG00000136877	FPGS
chr9	127866480	127877743	ENSG00000106992	AK1
chr9	128061233	128068206	ENSG00000171169	NAIF1
chr9	128068201	128109245	ENSG00000148339	SLC25A25
chr9	128120693	128128462	ENSG00000148334	PTGES2
chr9	128149071	128153455	ENSG00000148346	LCN2
chr9	128203352	128255248	ENSG00000106976	DNM1
chr9	128322536	128334072	ENSG00000167113	COQ4
chr9	128455186	128501292	ENSG00000136811	ODF2
chr9	128552558	128633662	ENSG00000197694	SPTAN1
chr9	128633661	128656787	ENSG00000119333	WDR34
chr9	128818474	128822677	ENSG00000167136	ENDOG
chr9	128832942	128882494	ENSG00000171097	CCBL1
chr9	129081100	129090438	ENSG00000167130	DOLPP1
chr9	129094810	129111189	ENSG00000095321	CRAT
chr9	129738331	129753047	ENSG00000148344	PTGES
chr9	129812944	129824134	ENSG00000136827	TOR1A
chr9	130172578	130237304	ENSG00000107130	NCS1
chr9	130444929	130501274	ENSG00000130707	ASS1
chr9	130713946	130887675	ENSG00000097007	ABL1
chr9	131125561	131234670	ENSG00000126883	NUP214
chr9	132261356	132354985	ENSG00000107290	SETX
chr9	132592997	132670401	ENSG00000125485	DDX31
chr9	132725578	132878777	ENSG00000165695	AK8
chr9	132891348	132944633	ENSG00000165699	TSC1
chr9	133061978	133087355	ENSG00000170835	CEL
chr9	133250401	133275214	ENSG00000175164	ABO
chr9	133348214	133351426	ENSG00000148303	RPL7A
chr9	133351755	133356676	ENSG00000148290	SURF1
chr9	133532164	133575519	ENSG00000197859	ADAMTSL2
chr9	133636360	133659344	ENSG00000123454	DBH
chr9	133663560	133739955	ENSG00000123453	SARDH
chr9	135499984	135504673	ENSG00000122140	MRPS2
chr9	136359480	136363789	ENSG00000213221	DNLZ
chr9	136410570	136423761	ENSG00000165688	PMPCA
chr9	136428619	136439822	ENSG00000148384	INPP5E
chr9	136848724	136851027	ENSG00000054148	PHPT1
chr9	136862119	136866286	ENSG00000107223	EDF1
chr9	137110542	137115177	ENSG00000176978	DPP7
chr9	137138390	137168762	ENSG00000176884	GRIN1
chr9	137188647	137190370	ENSG00000176101	SSNA1
chr9	137204082	137205638	ENSG00000187713	TMEM203
chr9	137241213	137243707	ENSG00000188229	TUBB4B
chr9	137447570	137459334	ENSG00000165802	NSMF
chr9	137459953	137550534	ENSG00000130653	PNPLA7
chr9	137551199	137552555	ENSG00000182154	MRPL41
chr9	137582079	137590490	ENSG00000165724	ZMYND19
chrM	577	647	ENSG00000210049	MT-TF
chrM	648	1601	ENSG00000211459	MT-RNR1
chrM	1602	1670	ENSG00000210077	MT-TV
chrM	1671	3229	ENSG00000210082	MT-RNR2
chrM	3230	3304	ENSG00000209082	MT-TL1
chrM	3307	4262	ENSG00000198888	MT-ND1
chrM	4263	4331	ENSG00000210100	MT-TI
chrM	4329	4400	ENSG00000210107	MT-TQ
chrM	4402	4469	ENSG00000210112	MT-TM
chrM	4470	5511	ENSG00000198763	MT-ND2
chrM	5512	5579	ENSG00000210117	MT-TW
chrM	5587	5655	ENSG00000210127	MT-TA
chrM	5657	5729	ENSG00000210135	MT-TN
chrM	5761	5826	ENSG00000210140	MT-TC
chrM	5826	5891	ENSG00000210144	MT-TY
chrM	5904	7445	ENSG00000198804	MT-CO1
chrM	7446	7514	ENSG00000210151	MT-TS1
chrM	7518	7585	ENSG00000210154	MT-TD
chrM	7586	8269	ENSG00000198712	MT-CO2
chrM	8295	8364	ENSG00000210156	MT-TK
chrM	8366	8572	ENSG00000228253	MT-ATP8
chrM	8527	9207	ENSG00000198899	MT-ATP6
chrM	9207	9990	ENSG00000198938	MT-CO3
chrM	9991	10058	ENSG00000210164	MT-TG
chrM	10059	10404	ENSG00000198840	MT-ND3
chrM	10405	10469	ENSG00000210174	MT-TR
chrM	10470	10766	ENSG00000212907	MT-ND4L
chrM	10760	12137	ENSG00000198886	MT-ND4
chrM	12138	12206	ENSG00000210176	MT-TH
chrM	12207	12265	ENSG00000210184	MT-TS2
chrM	12266	12336	ENSG00000210191	MT-TL2
chrM	12337	14148	ENSG00000198786	MT-ND5
chrM	14149	14673	ENSG00000198695	MT-ND6
chrM	14674	14742	ENSG00000210194	MT-TE
chrM	14747	15887	ENSG00000198727	MT-CYB
chrM	15888	15953	ENSG00000210195	MT-TT
chrM	15956	16023	ENSG00000210196	MT-TP
chrX	1386152	1392724	ENSG00000169100	SLC25A6
chrX	1403139	1453762	ENSG00000169093	ASMTL
chrX	5840637	6228863	ENSG00000146938	NLGN4X
chrX	7219456	7354810	ENSG00000101846	STS
chrX	11111301	11123078	ENSG00000004961	HCCS
chrX	13318236	13319952	ENSG00000123594	ATXN3L
chrX	13734745	13769353	ENSG00000046651	OFD1
chrX	14529298	14731812	ENSG00000101958	GLRA2
chrX	15235288	15270467	ENSG00000102048	ASB9
chrX	15688830	15788409	ENSG00000169239	CA5B
chrX	16588003	16712936	ENSG00000047230	CTPS2
chrX	18425583	18653629	ENSG00000008086	CDKL5
chrX	18892300	18984598	ENSG00000044446	PHKA2
chrX	19343893	19361705	ENSG00000131828	PDHA1
chrX	19533975	19887601	ENSG00000147010	SH3KBP1
chrX	19912860	19970298	ENSG00000173681	CXorf23
chrX	20149911	20267100	ENSG00000177189	RPS6KA3
chrX	23664262	23686399	ENSG00000123131	PRDX4
chrX	23702253	23766475	ENSG00000123130	ACOT9
chrX	23833353	23907934	ENSG00000184831	APOO
chrX	24465221	24539837	ENSG00000067992	PDK3
chrX	25003694	25015948	ENSG00000004848	ARX
chrX	30304206	30309598	ENSG00000169297	NR0B1
chrX	30653359	30731456	ENSG00000198814	GK
chrX	31097677	33339441	ENSG00000198947	DMD
chrX	37780011	37813461	ENSG00000165168	CYBB
chrX	38352545	38421450	ENSG00000036473	OTC
chrX	41333348	41364472	ENSG00000215301	DDX3X
chrX	41514934	41923463	ENSG00000147044	CASK
chrX	43654907	43746824	ENSG00000189221	MAOA
chrX	43766611	43882447	ENSG00000069535	MAOB
chrX	44523639	44543001	ENSG00000069509	FUNDC1
chrX	44844004	44844888	ENSG00000189037	DUSP21
chrX	46836940	46882358	ENSG00000102218	RP2
chrX	47142216	47145504	ENSG00000147123	NDUFB11
chrX	47190861	47215128	ENSG00000130985	UBA1
chrX	47561100	47571920	ENSG00000078061	ARAF
chrX	47571898	47619853	ENSG00000008056	SYN1
chrX	47635521	47650604	ENSG00000126767	ELK1
chrX	47651798	47659161	ENSG00000126756	UXT
chrX	48521158	48528716	ENSG00000147155	EBP
chrX	48801377	48824982	ENSG00000094631	HDAC6
chrX	48893447	48898143	ENSG00000126768	TIMM17B
chrX	48913182	48919024	ENSG00000102096	PIM2
chrX	49071470	49101170	ENSG00000196998	WDR45
chrX	49187804	49200259	ENSG00000102003	SYP
chrX	50190768	50201013	ENSG00000147081	AKAP4
chrX	53431258	53434373	ENSG00000072506	HSD17B10
chrX	53532096	53686729	ENSG00000086758	HUWE1
chrX	54530211	54561071	ENSG00000130119	GNL3L
chrX	55000357	55009057	ENSG00000169188	APEX2
chrX	55009055	55031064	ENSG00000158578	ALAS2
chrX	55717739	55758774	ENSG00000083750	RRAGB
chrX	68828997	68842147	ENSG00000090776	EFNB1
chrX	69616067	70039469	ENSG00000158813	EDA
chrX	70268305	70281840	ENSG00000120500	ARR3
chrX	70286595	70290514	ENSG00000120509	PDZD11
chrX	70290090	70420832	ENSG00000090889	KIF4A
chrX	70444861	70505490	ENSG00000082458	DLG3
chrX	70925582	70931125	ENSG00000165349	SLC7A3
chrX	71144831	71171201	ENSG00000196338	NLGN3
chrX	71533083	71575897	ENSG00000147162	OGT
chrX	71615916	71618517	ENSG00000186810	CXCR3
chrX	72181353	72302926	ENSG00000102309	PIN4
chrX	72255679	72277300	ENSG00000198034	RPS4X
chrX	72578814	72714319	ENSG00000067177	PHKA1
chrX	75053172	75156732	ENSG00000131269	ABCB7
chrX	77899438	77907373	ENSG00000131174	COX7B
chrX	77910656	78050395	ENSG00000165240	ATP7A
chrX	77968874	77969638	ENSG00000226784	PGAM4
chrX	81113701	81201942	ENSG00000198157	HMGN5
chrX	84058346	84187907	ENSG00000072133	RPS6KA6
chrX	85003826	85093316	ENSG00000155008	APOOL
chrX	91434595	91438584	ENSG00000174740	PABPC5
chrX	96684663	97604997	ENSG00000147202	DIAPH2
chrX	101009346	101052116	ENSG00000188917	TRMT2B
chrX	101345661	101349196	ENSG00000126953	TIMM8A
chrX	101349447	101390796	ENSG00000010671	BTK
chrX	101390824	101396154	ENSG00000241343	RPL36A
chrX	101391011	101412297	ENSG00000257529	RPL36A-HNRNPH2
chrX	101397803	101407925	ENSG00000102393	GLA
chrX	101622797	101627843	ENSG00000102401	ARMCX3
chrX	102937250	102938962	ENSG00000102128	RAB40AL
chrX	103707224	103728655	ENSG00000188828	GLRA4
chrX	104099214	104157027	ENSG00000269743	SLC25A53
chrX	107628424	107651026	ENSG00000147224	PRPS1
chrX	108084207	108091618	ENSG00000101843	PSMD10
chrX	108091668	108154671	ENSG00000101844	ATG4A
chrX	109624244	109733403	ENSG00000068366	ACSL4
chrX	114584078	114910061	ENSG00000147246	HTR2C
chrX	118823790	118826968	ENSG00000174460	ZCCHC12
chrX	119399060	119454478	ENSG00000077713	SLC25A43
chrX	119468400	119471319	ENSG00000005022	SLC25A5
chrX	119786504	119791643	ENSG00000198918	RPL39
chrX	119871487	119876662	ENSG00000125356	NDUFA1
chrX	119920672	119943772	ENSG00000101882	NKAP
chrX	120427827	120469365	ENSG00000005893	LAMP2
chrX	121047588	121050080	ENSG00000182890	GLUD2
chrX	123859724	123913979	ENSG00000101966	XIAP
chrX	128050962	128052398	ENSG00000123165	ACTRT1
chrX	129539849	129592561	ENSG00000122126	OCRL
chrX	130129362	130165887	ENSG00000156709	AIFM1
chrX	130339888	130373361	ENSG00000102078	SLC25A14
chrX	134460153	134520513	ENSG00000165704	HPRT1
chrX	135985424	136047269	ENSG00000198689	SLC9A6
chrX	147911951	147951125	ENSG00000102081	FMR1
chrX	150568619	150673322	ENSG00000171100	MTM1
chrX	151738451	151745304	ENSG00000183862	CNGA2
chrX	151953124	151974680	ENSG00000102287	GABRE
chrX	152166234	152451358	ENSG00000011677	GABRA3
chrX	152638183	152657534	ENSG00000268089	GABRQ
chrX	152826973	152830777	ENSG00000147400	CETN2
chrX	152830967	152869729	ENSG00000147383	NSDHL
chrX	153700497	153724697	ENSG00000185825	BCAP31
chrX	153724868	153744762	ENSG00000101986	ABCD1
chrX	153785766	153794523	ENSG00000067829	IDH3G
chrX	153947553	153971807	ENSG00000172534	HCFC1
chrX	154021573	154137103	ENSG00000169057	MECP2
chrX	154389955	154409168	ENSG00000147403	RPL10
chrX	154411518	154421726	ENSG00000102125	TAZ
chrX	154531391	154547572	ENSG00000160211	G6PD
chrX	155025980	155060303	ENSG00000165775	FUNDC2
chrX	155061622	155071362	ENSG00000182712	CMC4
chrX	155061622	155147937	ENSG00000214827	MTCP1
chrX	155197007	155239817	ENSG00000155959	VBP1
chrX	155258241	155264589	ENSG00000155961	RAB39B
chrX	155490115	155669944	ENSG00000185973	TMLHE
chrX	155881293	155943769	ENSG00000124333	VAMP7
chrX	155997581	156010817	ENSG00000124334	IL9R
chrY	2841486	2932000	ENSG00000129824	RPS4Y1
chrY	14522638	14845650	ENSG00000165246	NLGN4Y
chrY	17621259	17625832	ENSG00000238191	CLUHP1
chrY	20756164	20781032	ENSG00000280969	RPS4Y2
chrY	24362031	24362436	ENSG00000279274	AC012005.3
chrY	25307702	25308107	ENSG00000279115	AC006386.1
